ObjectKey,FetchDate,Date,Year,Passengers
3813e5704b11467094a727d741bf07d9e111a253981314912f5058e76574ee84,05/31/2022,11/4/2021,2022,
05dc2e218580740ab050b12c2b2811e07d85a269a1a78d313ba44c933f2be00a,05/31/2022,11/4/2021,2021,"1,940,302"
bf4de0a0a35c6b8fc5aac7a07536fe1f542de37b9010cd007fdebf55a907e56a,05/31/2022,11/4/2021,2020,"867,105"
f7f55f79e01f95ae771a96fb30ecb597d4139bbe06606bb637aa4dcae9308efd,05/31/2022,11/4/2021,2019,"2,507,365"
c9fcbb2bcb30afe7101765f19dccef6ec3cb4e3aa8936a11776dd6d830c10b59,05/31/2022,11/3/2021,2022,
3f11c0d884543f3c68195a07231bcdb257767a7457c181b8d1b97de8b754bb4f,05/31/2022,11/3/2021,2021,"1,525,948"
b266cd4865ce52ca41984322279226209a910f6e16eb45b3c73da6da10e825c1,05/31/2022,11/3/2021,2020,"636,533"
5021f2c5ec128c96ee75dbb8e77b6384d45388b43899c43d2b849f787ffbf4d0,05/31/2022,11/3/2021,2019,"2,147,882"
7634b87de89b5d9754a92fa38ff66f3dd19c8c1a92624d227501f0df933dac85,05/31/2022,11/2/2021,2022,
1d2ab05e794cc96bcc4e3fc6deda36a81f048a89714066fc04bce03fd2fac619,05/31/2022,11/2/2021,2021,"1,487,874"
3c8e0302078f3dc8b6a2e62d295d244be0062d09db9e20bc907d3765764c4914,05/31/2022,11/2/2021,2020,"575,829"
c998ba90514a141045da3207e64deae9788cfa378b9e836228f662e1aa5c4748,05/31/2022,11/2/2021,2019,"2,005,101"
85340e0f1c2bbb7bde7711e45aea9cdf2b65b5263b001761d541e6bf4ba43391,05/31/2022,11/1/2021,2022,
91f8977d78b769b677261f39cad020e5a6e84695dbeea1c386080919e48fd415,05/31/2022,11/1/2021,2021,"1,992,577"
5ad5d758e74ee5f593b365856ee471f556fdb11782389cbdaf9b8cb1eabae922,05/31/2022,11/1/2021,2020,"846,138"
1755aa979332b78360e12e275f0649487c55f36b98a3493de38d39993e8d24db,05/31/2022,11/1/2021,2019,"2,403,304"
761b817b90363ef4f33578fa8ff69a1edac9eac0cb7a8fa7972349ecd2a83953,05/31/2022,10/31/2021,2022,
4ab4fa7ebb642e57dea2dbf83ba4244d6b41922529fdece5d6d37911e4ffc9be,05/31/2022,10/31/2021,2021,"1,845,965"
379039e92beb84471158598c05e3e726836e453d22bc1fb7607bf1254a9d44d4,05/31/2022,10/31/2021,2020,"936,092"
a08524819b93d67c79445d848a3e8f54021066636ae6e8a4f8fedc6ef926dfc9,05/31/2022,10/31/2021,2019,"2,459,525"
5b00802ce4260ba28f3cabcccd637e3746d4508a17f09306caca3954d9926faa,05/31/2022,10/30/2021,2022,
0b12cd57b38183def514eb23c09542f38fca98d76f839adf4f5acbbd961efc77,05/31/2022,10/30/2021,2021,"1,518,020"
f1e97f0b5c7cba5619df527b1467af2c6f81cbce09e7072c04d26840b89034e8,05/31/2022,10/30/2021,2020,"618,476"
4da16b8e7eef96dd84f1ea1c66b9b3960374006f5f4398fb6ab1630b710c4c17,05/31/2022,10/30/2021,2019,"1,836,781"
2f3a190f388eac98b585453fb24036e6d7bf287835282baa649cc4b7ddb8ae11,05/31/2022,10/29/2021,2022,
78aa81a31de6bfac765ec77f53e510907fe23c0542c63e2569d03eee6d06149b,05/31/2022,10/29/2021,2021,"1,982,773"
50022a2f1d1bd640d2202555441a90a4f7852b2a6c310d3998cc8968e143a055,05/31/2022,10/29/2021,2020,"892,712"
3722d6e5e223e00954004af8ca3d6bbf74dc0a3bfd210e67009608a9c038e224,05/31/2022,10/29/2021,2019,"2,319,906"
a0c56757bb7b92ed83e0f2e317a84cfd196d6d5b8ac63ccabd4efb373889bdf8,05/31/2022,10/28/2021,2022,
b82b3acde7b7ed4384714862eee314ca4db16babc0bec2636bdb81028aa569a0,05/31/2022,10/28/2021,2021,"1,927,041"
9e7d454173e3e75a1c19145b7248ae0b81f76fd88b2e434b020c263ba3bbb542,05/31/2022,10/28/2021,2020,"873,636"
16a87b9a55ebbc060f55d63c008cad336bef2ed129358ebede7baf18c082e0e3,05/31/2022,10/28/2021,2019,"2,047,910"
d09b776047e2987af2ad9e864e35855e91954a47b307b890155727e42e562b6a,05/31/2022,10/27/2021,2022,
d60c9a410c74d14b156da65a3f55272bf01c20118eaa14b0f4a0515fcee8d17a,05/31/2022,10/27/2021,2021,"1,547,075"
1f2dc1afa1a0b573eddb69de780021e33f2a779dfa55263b2680c9c7d56b5330,05/31/2022,10/27/2021,2020,"666,957"
c6b53f14ff332527ed51e13f700092bd7dba3885bdfd587214701eaae2a55084,05/31/2022,10/27/2021,2019,"2,066,516"
17b28e4c120b3976e3f10467f493f3acb5a41ef317010dd57aa5c2f755252683,05/31/2022,10/26/2021,2022,
94fbc99d59cdcd499d97ad2afc485bafede0513166e91ab64f126b71c46c2372,05/31/2022,10/26/2021,2021,"1,503,587"
3dc150115e6ad5a014b844afd0a3c4d57c11b73d531f7ed88d54f9644706ea94,05/31/2022,10/26/2021,2020,"648,517"
c15e032f33a52f5926ea4bc170bbf373c567009e78246ef70a59a297d9796aef,05/31/2022,10/26/2021,2019,"1,910,506"
075391d259951bec15086c8d30f4c45ff8c8808866c409fcb1d41140d917cfde,05/31/2022,10/25/2021,2022,
3c7eb9636f9ba0e028baee52077bdb1553cd9fd9fb41693986ab13f844615f10,05/31/2022,10/25/2021,2021,"1,989,373"
18ec69356ae468ff50ff5bf7b36df6a2f2dc4dde1a8445a1b6e195611f6fd325,05/31/2022,10/25/2021,2020,"898,735"
20925f9919516bea2284c0a9a14d624dfa01f0ccb2024b2f68d7acb5eddac122,05/31/2022,10/25/2021,2019,"2,347,017"
ddc5bb788ccd925e70defc7ffa66f8ff724f3de7659d4f4d8d122c9195e901ea,05/31/2022,10/24/2021,2022,
c746829999f1a0526ee2d612e4b061101164c36a7f4fa971837ebfed90bd9067,05/31/2022,10/24/2021,2021,"2,107,839"
271d0e8758d87e5d6810b9551e180f47f492482ae12dea2136846665f85f0239,05/31/2022,10/24/2021,2020,"983,745"
28a951b2c6474af452074263e386f943060af22ccc00ad39db34ca6d74fd5c44,05/31/2022,10/24/2021,2019,"2,478,287"
4b68449ed93cc65723912556039b834e98b7d4ea7116fc61a55dde461fb254b0,05/31/2022,10/23/2021,2022,
abe0caac0681ed5ac48309d52cc4b1d11c0a820ea11f0b2629750c37bfbf25d8,05/31/2022,10/23/2021,2021,"1,626,185"
e84a4d84b410ef0e0b2e0a51527cd6cb94f3fed4dae382ad35b7447ca442fd33,05/31/2022,10/23/2021,2020,"755,287"
417815fb6b565d3fab816ec4827a372531fe6db326a3255b6a2ddceaffd789ae,05/31/2022,10/23/2021,2019,"1,931,971"
f1c7651a9cb993cce6d5002c7f6e5528b95b45ad6b56590afc99a4a7df4f330f,05/31/2022,10/22/2021,2022,
2c9204807c0f18c2ae1052b1e2bbdaaa23d2e1a72c14c77aa0faa0322cb86d98,05/31/2022,10/22/2021,2021,"2,108,582"
574f82bae7a9672a104c0d58db9893a17d8cf5627bdea012766789d676d96ff8,05/31/2022,10/22/2021,2020,"958,437"
1c03a21a3ddd3d4bf3caa9f9be13dfa78d56c0819dce1b5738f3f880ae160d09,05/31/2022,10/22/2021,2019,"2,594,337"
7d8702be415363f7939f4cd890b53d7604c437fdc1897937fbeaf411c29643f2,05/31/2022,10/21/2021,2022,
a42908ad7012f2d9a6d93c62b83316843574b7b059d2b3efcd6539eb1ac27871,05/31/2022,10/21/2021,2021,"2,046,694"
9b1535e4c36d7f721e75a020d38170a82a17cedc7f18b793d37347a906e93868,05/31/2022,10/21/2021,2020,"934,386"
185ba247d50721ed8ff33d72375f327f360e58f1d3a752686490fa8d4fb17a1f,05/31/2022,10/21/2021,2019,"2,541,581"
4e0ea7e58e071fe4c6fc29b0dae19513dee56808f1e74c0798d248148f2d94b4,05/31/2022,10/20/2021,2022,
8d27157d0effdac86854a44d33cb2e047293d7a7e0a5a5b075bad8de7c9c35ce,05/31/2022,10/20/2021,2021,"1,647,089"
9057ba2ad10f4a32b9f44e06989dba04e186de799f5c4d49f95bde55a398942f,05/31/2022,10/20/2021,2020,"694,150"
65686414d22bcc07cdcace85cb50c738aa889124f423c35ffb95a15337bfb855,05/31/2022,10/20/2021,2019,"2,245,199"
f50efaac4fc001f7d52e196d276289a1d1cff90882c7930aec4a6e66a95a4810,05/31/2022,10/19/2021,2022,
71923ca977b433b677130f37a08771e6c3b2192a7ce48d72e9ddaa3168c97f9a,05/31/2022,10/19/2021,2021,"1,446,353"
4e9a364378fef07ccf880fc46eb82d67f5c5a64540b9b916af827c994999f67d,05/31/2022,10/19/2021,2020,"662,484"
5ed52e4cacdcbfd4bfcc9a9f58d60f90626e72ce67f107409e27e4525d81047f,05/31/2022,10/19/2021,2019,"2,126,637"
f83b0ffef09bae1f47f45b8b7253569ef2cbe218537b9cabb5d9f887f4a968a9,05/31/2022,10/18/2021,2022,
b2a163e6b9b7700189ece2fd9a991076f257d617fde67f30074d2052275fa3ca,05/31/2022,10/18/2021,2021,"2,001,297"
430c672dd1fde23df25e198eec7d9a2c59128274ce7a135916c563d1c3b546d2,05/31/2022,10/18/2021,2020,"921,031"
fab8d47c1622ae3283caa63bd47a479c785359b40d6f8a7fe3eee67e332d9b11,05/31/2022,10/18/2021,2019,"2,514,673"
978af3bc6195e0fb58ad8768e2eefa5f0e8ab633ddc1b0b1ba62c65754a2d748,05/31/2022,10/17/2021,2022,
ecf29dc2165cdddd961a28f18eae9334d124bbbe8376c6d46403369c3c29b267,05/31/2022,10/17/2021,2021,"2,213,296"
8bb6c767d1dbf08a9edf23ea7ae3474c825b90358d6991c0c4d63f57df5647a0,05/31/2022,10/17/2021,2020,"1,031,505"
467dc7bf1704843f5f02fb7001f0373446943353d542d9b6789223d23fd7fe83,05/31/2022,10/17/2021,2019,"2,606,266"
cd44faa4790b0b4d52b61b454dc1cab30150885d8b21719da285946836ac599f,05/31/2022,10/16/2021,2022,
b2570ac2f35944f72473b17b469651eeab8622aad3d0390bedc2bea329bdb28e,05/31/2022,10/16/2021,2021,"1,704,466"
baf523204b5e96d469335bfc3085eca131fb10f9a11da04b62f3f2f40d4d73ca,05/31/2022,10/16/2021,2020,"788,743"
9c714e423b92fea6488d4fd6eae28e8995453f472f0a99b8c27729638bd8eb01,05/31/2022,10/16/2021,2019,"2,049,855"
09431fb2395d3c0d072ac2e2232744e3e78cf4a319cf5edd4f715c9b7b6fe7e7,05/31/2022,10/15/2021,2022,
23a7029f6dbbf42d195250f4a08392ef9b031f2e288ca5dc6f890b337f3e2ad0,05/31/2022,10/15/2021,2021,"2,070,878"
d3f0e4b693fb877ed3bee19a7462a406ac80721f74cbe765827f046630c7b4a3,05/31/2022,10/15/2021,2020,"973,046"
d21fad0b22900511c80933bb321641e3f198f186bc9b6cf6552d1b99fbccdfe7,05/31/2022,10/15/2021,2019,"2,637,667"
dd56edcf4841142946705709a2b23e60ac0d7f974b19865b91434bcf93497496,05/31/2022,10/14/2021,2022,
8916ae8b072f0e32f56e7b3bb0a64b5a7cd22d659475c3d0c2a1ecb046755861,05/31/2022,10/14/2021,2021,"2,048,398"
011b0418db14c7563af67c443ee768f17295e02835cb8f41fc365ded30e11139,05/31/2022,10/14/2021,2020,"950,024"
0271ccf52b598b31746cecd66ddca13b26883ea06876b3addbd770d2a35dfd3f,05/31/2022,10/14/2021,2019,"2,581,007"
3921e11d9f96e5d203a4783115ceecced265030f78d61dc6a972bdbf627fa3eb,05/31/2022,10/13/2021,2022,
b9a881442b6c8316ad9a6823ecea6f97f85c75ea269b928bdbe55d5cb4cfbe7a,05/31/2022,10/13/2021,2021,"1,641,419"
6950e0a9187ec873db2e367379a99375835333e488e07f65a82239f01e87e0f3,05/31/2022,10/13/2021,2020,"717,940"
71fbb9cd7382de758b53938aabf58b8301ff2b3d4436ae1742c255a2ae68b17f,05/31/2022,10/13/2021,2019,"2,317,763"
3be8aaff90f3fefc0ccbc05e1e1d40dbf00932cd7304ffc68516a60a507562a9,05/31/2022,10/12/2021,2022,
c5c5e0b5d59483f61ec3f592a1f0938d7d8ed47389a10a34d3e48387e537f094,05/31/2022,10/12/2021,2021,"1,695,970"
abd18f7afb21e43fd8cda937ca8ffe47b72864e542e6fe36597c7b8a9c78d974,05/31/2022,10/12/2021,2020,"680,894"
a39d9c5af32b1af19e116695525bbfef23cbf4c49a49b8596dd9386d98ed2fbe,05/31/2022,10/12/2021,2019,"2,313,632"
88c8fb12b1234b51d36512de4bcc1502db35ee3a842eeea19c79e9a0e05ebdc3,05/31/2022,10/11/2021,2022,
18a1ac8dcfd744236b3ab65f5d70740bdd1f2b47b845105e1ac646553837ff90,05/31/2022,10/11/2021,2021,"2,083,627"
6cd360c39b698fa0bfe960ebe53f14f25b46fbadbeabe74ceed4531661a6dab9,05/31/2022,10/11/2021,2020,"958,440"
e4c3b8a9cc57c0a79e21fe6f1b82fbca098fabaa2a84d0607bd63d89b4c97654,05/31/2022,10/11/2021,2019,"2,616,771"
9f1d06e85cf9c5e37747982670dbf6631ea4e15eaec2bfc22e6d5bfc6691a851,05/31/2022,10/10/2021,2022,
5c102909d585bfece29f4741a5d116d801411cd01aaa8e32f79dc9f81a3e0798,05/31/2022,10/10/2021,2021,"2,086,146"
216a47ad73169951844879c77bc019fd0dd00866f0081399686eaaecd4be1419,05/31/2022,10/10/2021,2020,"984,234"
eb922098c45cb0a64a9ee6dffe0eace0c665fc7f0bf6fb3b2aa2b27fd447e834,05/31/2022,10/10/2021,2019,"2,555,333"
8258a5c6dcc06ae012797a07f4eb64d3cc96db59e912bde97a35e2fd1e18274d,05/31/2022,10/9/2021,2022,
c1698117acf34283a1c6d52bcbc2790033e07d2feba7ed624d157fd2e28d4304,05/31/2022,10/9/2021,2021,"1,645,563"
6992d4e74a456275a0e699cb8e9edb2a052849331f0fd27ff6489cc36bc37a43,05/31/2022,10/9/2021,2020,"769,868"
520b5e67f9c335b2cbc6826156644613bd44faed6e118c3ba87daf0d62f1ee2e,05/31/2022,10/9/2021,2019,"2,074,718"
df537ced7155ff53635a418b74195626d6781d30fb3925225b7b75750f38b072,05/31/2022,10/8/2021,2022,
de3c8d09601bca94af26152fb4f9ca92fd181ea60473369d0704cb093c050b6a,05/31/2022,10/8/2021,2021,"2,169,783"
08899c54ce1758c039cdf3a7dde8128a39eb738f4f5aa2d80d7cdfa1d36d6121,05/31/2022,10/8/2021,2020,"968,545"
cd04a7ea002a44375db3729202fa5f85aa8e4e0da89b4f345a55bb90d9443923,05/31/2022,10/8/2021,2019,"2,688,032"
54e35fada7d0aad83124498acdb02ab702b9d68adac99bdf6024d2720e44beaf,05/31/2022,10/7/2021,2022,
895bee7998b3cee718678748c79e4a1768ec7b2bf7679c1994bc0b81d0741ac6,05/31/2022,10/7/2021,2021,"2,063,090"
f453cd3af78f8b19a4bd5f554ff3d475b49554442ee4f7878f3e9b0833bb1479,05/31/2022,10/7/2021,2020,"936,915"
491cafe6cdef881f6fa419a97074dfbbef54411fa5372515aa6ddae28c8726e4,05/31/2022,10/7/2021,2019,"2,605,291"
a28b1c71536fe3e896beac1ef667a03a24d17361c30f62a680d0163fbf294ca4,05/31/2022,10/6/2021,2022,
78422e8a16f27c14fa987ea534804dbebd91a244c4702411ae27a595b6e56f5d,05/31/2022,10/6/2021,2021,"1,563,565"
08090b49b36baef86f7e71682c6622f1309c3e51dae5fc70fe5c533d7bd252e7,05/31/2022,10/6/2021,2020,"668,519"
822e020074ec5a0d85c627e3de11a9407d9795e9c20ab8c9de7328d671f7afa9,05/31/2022,10/6/2021,2019,"2,215,233"
ce87c5c993ffb000e863f2a2804615b9d42a677b7e7bb1fe07096d256e639099,05/31/2022,10/5/2021,2022,
5e8271578a9fcbc6d9ad273719c8e0150b3319f8a4cba5c323a1571a7185e804,05/31/2022,10/5/2021,2021,"1,390,201"
84ea140fe2235c6db9c5410368f6ef5e9aeeba44a51bd02bdf24714204ca13f7,05/31/2022,10/5/2021,2020,"590,766"
93d7ddee1a04744c061144fc97a55df708a547832492d2ec9d5d5d66b59afaf2,05/31/2022,10/5/2021,2019,"2,035,628"
1434a16d4a82cd986f5816bcd7ecc67c6604c9cdf2aafa96735e803b02ca67da,05/31/2022,10/4/2021,2022,
260f501fd4b9a4f18f6e72a87018042fcfab9ce11b9feb948910c3109e1b9c9b,05/31/2022,10/4/2021,2021,"1,842,054"
5a3330a2690a566a108e3062ab8860057c9931d024b8bd12f582518b91d7dfe1,05/31/2022,10/4/2021,2020,"816,838"
fb925db654a29f2d7e26aea0977aca9b8e197788aa83764d092eaddca080d78b,05/31/2022,10/4/2021,2019,"2,400,153"
fdf8c9b8d1a69e95afd31a5d9dde580841540a7f5056cff1ae58364a5ceacc95,05/31/2022,10/3/2021,2022,
62d22c6e27bff9c22a364aba6937bb8fb82e63af6efcf4a7b5d9152241154dc8,05/31/2022,10/3/2021,2021,"2,100,167"
8295d8314600e25db7221fdde972a9a8e8bd5360a7ca0bfda3641e995c41bdfe,05/31/2022,10/3/2021,2020,"900,911"
dd55a5373f4642cd7a1d9c1b46486453fe0c81307cde7fdc69e22f523abf7c42,05/31/2022,10/3/2021,2019,"2,542,118"
c28877eb5df623b7f780058a1c8243af2776813fb4e6d6aef3ff79f5d349de1d,05/31/2022,10/2/2021,2022,
f21d50b6de20b7143e0294769867f9a5e32b363752d2d28843efd6b4a118cad7,05/31/2022,10/2/2021,2021,"1,534,114"
df095ecd5b5383cc059ec89e1a282e3f2320d28003b16aaf1bda61626cd9d633,05/31/2022,10/2/2021,2020,"677,661"
9b3ec31cc4f2024896dfd30253d32e3728791e491e4fbda7bb56d126b3773c2e,05/31/2022,10/2/2021,2019,"1,921,185"
8c22886a420feb723f56c2797706b4d6029ca29b791c2aaad5614afc1f0ffffc,05/31/2022,10/1/2021,2022,
edd9f44ef1186f56d98016b15fa9cc76c8ce8604d17f3e0fdfc981bd4558517d,05/31/2022,10/1/2021,2021,"2,011,794"
03a9ed77f2b9d74aa0c3279f70e13f58f8d79dbac065206fab81fe55940c2280,05/31/2022,10/1/2021,2020,"857,186"
3ca0fe4c2c51d20f1dcff27850952860e129747ca3607e4e22c7eb8f1de21e28,05/31/2022,10/1/2021,2019,"2,526,835"
138ace647d44caaae2c0eca266929dd08014361748c05d02554671e400ca75cc,05/31/2022,9/30/2021,2022,
abf662667b96cee20be1449bf1beaa348902fa28db0f4a90df38dbeeb72efccc,05/31/2022,9/30/2021,2021,"1,934,592"
3e6c5bd2a9c68e197dd277d9402a574c9e27783574fcecf22842e1433a13981e,05/31/2022,9/30/2021,2020,"855,908"
f922e1315220f3e8fc7f4a2568ebb597341ddde8286119aafcaef80ed27e08eb,05/31/2022,9/30/2021,2019,"2,447,687"
f21312f3337109aa065b1347d6a5bb62ea5902e7cb60b2e380a18dae72d058fa,05/31/2022,9/29/2021,2022,
89025a546b4fda06e45286821c388af561ce608962cb62dfdc9e65ebb8bc17bb,05/31/2022,9/29/2021,2021,"1,448,369"
234a9a4a5dbfaa8bac96909bb2c9a8bde4ea5e833bf16f169c1fe0038c85b3b0,05/31/2022,9/29/2021,2020,"634,046"
89a6832ac6e9cee20f4963a2ef17f24f4bdf9056731b7f12faf67b296b15c834,05/31/2022,9/29/2021,2019,"2,082,179"
65f741ba99a28f501f934a32470fef4ad3cb57f477a909cf0291d7cdd7628001,05/31/2022,9/28/2021,2022,
6130ae0769d68412a3d65ab54333f5bcb0d9b4ec2b9bb3b0853960dfaa7ded20,05/31/2022,9/28/2021,2021,"1,334,997"
070e1268653c15a300d92c56f1dd6a4143f34f32205404953d68cbdc355712dd,05/31/2022,9/28/2021,2020,"568,688"
c4974fab3b3a78043381a3160ff61e1962e32f7958558468254a3f737a3217b5,05/31/2022,9/28/2021,2019,"1,998,980"
712ed371dd4f9c940f3fb9bafceb25b8af315e553c28da41c8b0fd7b70aca966,05/31/2022,9/27/2021,2022,
23da68811e8fb68d6d22f5a64824deadf53cd8e9dd9d009de170fbc1cb392d5f,05/31/2022,9/27/2021,2021,"1,849,171"
54008b119a1fe3c58141f736bde4bde62730087ae201ad12a1d38aed8182d4e5,05/31/2022,9/27/2021,2020,"797,699"
b9c659b897654dff1115f0871f7a4909b0b735a07162dc5887083163158bd12e,05/31/2022,9/27/2021,2019,"2,368,818"
26b623cf0b4996621150f204395f821fd75ac4c95fc7adee057ad6d51f0cb4f7,05/31/2022,9/26/2021,2022,
8a4619364349c8778870c138f9b7e54ddc7719d4bea4811634b917f7ee6a72ec,05/31/2022,9/26/2021,2021,"2,102,155"
b52a4d216fc1af9eca58bf8de1c5bd3330f6021d2ee51934818ce07d1290b1a8,05/31/2022,9/26/2021,2020,"873,038"
c7604d904f640b7d02daca2f48a2fc5b05906e9d5375b9405e8e0ba821b8f8a8,05/31/2022,9/26/2021,2019,"2,452,596"
e4a8836f3661dd65642cd23daab640f8a7aa9aad3dcbd2a8b491b7a82c98f52b,05/31/2022,9/25/2021,2022,
6a69e86b3cc9c61b5d4c2ba01aaa6b0eef33522199b3d9e282cac6b6df7815d4,05/31/2022,9/25/2021,2021,"1,525,438"
48fe5899c49601e06b0ff816c567cc4b0ba7410b664072d50633e12b1a0d6eed,05/31/2022,9/25/2021,2020,"659,350"
d050604cca7d79f6ee31a02d9a325fea52589b7ce855504d51bd344cb37cf707,05/31/2022,9/25/2021,2019,"1,966,234"
6722958a43c2ed0ed26de0cd1fa693dd7e586b0a02aa15d7582b6128a9cdb55b,05/31/2022,9/24/2021,2022,
cde2fe3d4ba24044f05e72371ad882e2e13516cae98fffaa33f71c210b1d900b,05/31/2022,9/24/2021,2021,"2,019,891"
c8bdc20b3655a35e88695eec09b25ba447a818769d931d56a1505a44d5106108,05/31/2022,9/24/2021,2020,"826,329"
d9b97dbfcf5c6e3b14a586015a1dbe8e84d7fed05d25165ce9fc06713eaf133f,05/31/2022,9/24/2021,2019,"2,547,611"
896b0ce5743d3ff722ffafed3fa10661501153ca20a2d0a365e3f340abb4b27b,05/31/2022,9/23/2021,2022,
0049cfebe5095bbf970ad48890c6685046891ae29d26c4d9b46dee830d2a3805,05/31/2022,9/23/2021,2021,"1,904,732"
9661e70dbcaa38d08ff564f4221c9fe977e9745763cccb7d692c4fc82e649893,05/31/2022,9/23/2021,2020,"826,316"
7e48f13785e5231046305541d21d53b48fb254c918c7ec0261abe49df4a26c8e,05/31/2022,9/23/2021,2019,"2,510,926"
1bd17f9b56b6c6f801972d5b037fb3b55f3385e7d5e610a1321386c06377bc16,05/31/2022,9/22/2021,2022,
6afc1fffbcbe9aa134a5631244634f31c3a5417c1b1df6c006003b83416c13b5,05/31/2022,9/22/2021,2021,"1,460,478"
5f155e8d3a974e52f98379c309bfd4e2a85ecd55c31cbbcd47bf39fc42191eba,05/31/2022,9/22/2021,2020,"608,726"
2512183cccb164cf304733e0c1d162653adbfa1071f1317b17ec655d3d766b42,05/31/2022,9/22/2021,2019,"2,188,236"
42b6c34ec0f187cd0bcefec1fc158d2c8974a6bcd64135e3827a0d15d9407282,05/31/2022,9/21/2021,2022,
0890c2b66619ca2564e2936392c6cd3fb2479e726416ce85c35bb43d0a471271,05/31/2022,9/21/2021,2021,"1,338,166"
50ff6359eb987b64c6111c320d9f4eb193a57e7149f791a3776a9f49775dcd4a,05/31/2022,9/21/2021,2020,"549,741"
aa8951592c71574c7a1eca49d030e3b425d9881f7bc9c0929e5245d0ae8c438e,05/31/2022,9/21/2021,2019,"2,033,490"
885d27ccf07101ad3bd8badf00ee5b7f29ac0950a8216682c9886eec4b6dae82,05/31/2022,9/20/2021,2022,
e8b2ed0bb5005d67a45aa22bbb0bb7de48605c72f44f03e7a972452f6c2cc197,05/31/2022,9/20/2021,2021,"1,820,152"
dd293e3ca7e1e3e1e213d5ee91143f6b2430e6eac943ca3c9faaaafce38214fe,05/31/2022,9/20/2021,2020,"769,936"
149bc01efde14c543aeb5ac983c729d152da229f0201172fc37f67246115288f,05/31/2022,9/20/2021,2019,"2,431,388"
ca588f02c9b5a6ee44b183360dbb2ea84a0762874179ae6f2f11548f2e060974,05/31/2022,9/19/2021,2022,
06198800a0e59bcd3d5f256a901c4e4df4b66dc81931aa318a3fcb14d40e6045,05/31/2022,9/19/2021,2021,"2,075,468"
c876dcae65e22385015613eb1eec7f3b048c3f9257b34d5f4f257be769247adc,05/31/2022,9/19/2021,2020,"847,968"
02f5e7bc1d2f56ad5bc8fdde3c84b129f6c21df07d16785deda55b647fd51060,05/31/2022,9/19/2021,2019,"2,517,826"
13db1c348850b1d5c219a56d7a8b65ae943bb75dd286b0d238f1d3131b9134cc,05/31/2022,9/18/2021,2022,
3285940a6433743580ecdd784e6ec94132a5af761ec3b5eb41a230b0f97925e5,05/31/2022,9/18/2021,2021,"1,476,269"
302634e119f4cc123cb52e06c654b991f93dad03984129bc67f8ac9f92a51d13,05/31/2022,9/18/2021,2020,"638,575"
c070f76a1125becf04725a16e31810e71891bda2b9ae605259b360ffb9d93e84,05/31/2022,9/18/2021,2019,"1,938,402"
206bf760836224eb6b2fe6b03630100c660245a27ce5bfd981772ffcb1a2625c,05/31/2022,9/17/2021,2022,
4b2b1747da0cc874da765eafe030d120d0556b858728c80297154116d256127e,05/31/2022,9/17/2021,2021,"1,942,337"
504a94cca77c90639d4d80b9bc82bb67d2e8bb176be1d58759706baeb0494e51,05/31/2022,9/17/2021,2020,"812,214"
011e218ff394c2f0c1d16f94992e52ee999c57505578c67a3fe1c181792353df,05/31/2022,9/17/2021,2019,"2,571,924"
32d553336376125845ae4f2fe4c539bd788a03b3b92ae96d44050a54c895da8c,05/31/2022,9/16/2021,2022,
18f803e305a1ea2c7361f5f4e68457b895f9d3906cc4091a1be877ab4d3b6aeb,05/31/2022,9/16/2021,2021,"1,851,345"
edd9054435344f6c7d71230981ab23024c076e1454343ba8e1d0265929876f3c,05/31/2022,9/16/2021,2020,"784,746"
400bbcf411ebb445e49b5bcae1416b2a7bd4c5fca905dbb8bee342779736d440,05/31/2022,9/16/2021,2019,"2,455,410"
9828ebd7db5a2e3cfef3c7b7be16df97a07b753fb914f736859b2cb24144b48d,05/31/2022,9/15/2021,2022,
8ccc8ec3db910dc85e83f9d64d9a4bafb3a6973907ed0c142764cc65bdfe77e0,05/31/2022,9/15/2021,2021,"1,455,913"
7da2ba19a8146220ed75c7ad4a8486063a36a990ca2799dca0483a12d62abacb,05/31/2022,9/15/2021,2020,"577,847"
c9f355e4454c8dba1ab0acf5e98a24d62e6fb20e677d8d0eef5f6e8cf897e9fa,05/31/2022,9/15/2021,2019,"2,146,857"
48414e92c17a2515d9afffe140515a1e5263e5721ac80aca16d6eff2a239febc,05/31/2022,9/14/2021,2022,
ec2c0e0049c8d99bbff871bfefecbb0630b325814c6293f9474d53831a05327d,05/31/2022,9/14/2021,2021,"1,271,516"
548267d177bdd3a447a9a64a11886129c7664c7d322410d7149db42529226db4,05/31/2022,9/14/2021,2020,"522,383"
ecec43960c6e5f68ed83f4e9cf49e047a19e3914a0043257c756fa39316cf5ca,05/31/2022,9/14/2021,2019,"2,013,050"
6d607cd2fe496aa8e5ed293941486fc9f924aa4554f9780ab1e00c48eb6a36c5,05/31/2022,9/13/2021,2022,
f72cfde71dbe73e2fbe9c463a24c797ab475e8c65ad6783fa8d55bf8d0241bd4,05/31/2022,9/13/2021,2021,"1,672,895"
69b5fa5e247058e55a5896218b4cf1634108b8a9637dd3b33f72ff0ff38a3d97,05/31/2022,9/13/2021,2020,"729,558"
8d24e51bca1d808c7b6a40bf2c1f5319af53bf1c875e5307771f4bab0e1cddb4,05/31/2022,9/13/2021,2019,"2,405,832"
ce1415609633a39b0b6499436e815f386833f67bdbafa40bd79fb524712b6bfe,05/31/2022,9/12/2021,2022,
